ToGo,Down,OffenseTeam,DefenseTeam,YardLine,Time,PlayType
10,3,8,17,79,2848,5
10,2,8,17,79,2856,9
10,1,8,17,79,2860,8
9,2,8,17,68,2915,5
1,4,17,8,99,3135,5
3,3,17,8,97,3174,5
3,2,17,8,97,3178,5
5,1,17,8,95,3216,8
12,2,8,17,82,3458,5
12,2,8,17,82,3481,9
16,1,8,17,78,3518,8
10,1,8,17,84,3543,8
6,4,17,8,94,1871,2
6,3,17,8,94,1875,5
2,1,5,18,98,229,8
1,2,5,18,96,242,5
10,1,5,18,87,286,8
10,1,5,18,77,326,10
8,2,5,18,64,366,8
4,4,18,5,77,612,2
4,3,18,5,77,616,5
7,2,18,5,74,658,5
10,1,18,5,71,696,8
8,2,18,5,56,739,5
10,1,18,5,54,777,8
10,1,10,2,66,2733,8
4,3,10,2,59,2773,8
10,2,10,2,53,2813,8
10,1,10,2,53,2820,5
8,2,17,8,92,1922,10
9,1,17,8,91,1968,11
1,3,17,8,87,2004,8
9,2,17,8,79,2039,5
10,1,17,8,78,2070,10
6,3,17,8,55,2100,5
8,2,17,8,53,2132,5
10,1,17,8,51,2170,8
1,4,17,8,93,2267,5
10,3,17,8,84,2327,10
10,2,17,8,84,2370,5
10,1,17,8,84,2375,5
8,2,17,8,65,2417,5
10,1,17,8,63,2460,8
11,4,23,3,56,2399,6
14,3,23,3,53,2434,10
8,2,23,3,59,2473,9
1,1,23,3,99,914,8
10,2,23,3,90,919,5
1,3,23,3,88,930,8
10,1,3,23,54,1050,5
7,2,18,21,77,1828,8
10,1,18,21,74,1875,8
10,1,18,21,56,1910,8
11,4,18,21,88,2038,2
11,3,18,21,88,2042,5
20,2,18,21,79,2086,5
20,1,18,21,79,2091,5
10,2,10,2,80,3007,5
10,1,10,2,80,3013,5
8,2,10,2,68,3047,5
10,1,10,2,66,3077,5
2,2,10,2,60,3101,5
10,1,10,2,52,3136,5
11,4,2,10,86,3273,2
18,2,2,10,79,3358,5
8,2,2,10,89,3380,5
10,1,2,10,87,3421,8
5,2,2,10,77,3459,10
10,1,2,10,72,3498,8
10,1,2,10,57,3537,5
8,2,10,2,55,1804,9
1,2,10,2,51,1880,5
1,4,10,2,64,2094,5
1,3,10,2,64,2130,8
10,2,10,2,55,2160,5
10,1,10,2,55,2165,5
7,2,2,10,92,2249,5
6,4,10,2,94,2375,5
6,3,10,2,94,2382,5
6,2,10,2,94,2386,5
9,1,10,2,91,2421,8
10,1,10,2,70,2466,5
4,4,10,2,55,2500,5
7,3,10,2,52,2538,5
2,2,10,2,57,2583,9
15,4,10,2,60,921,5
3,3,10,2,72,934,5
11,2,10,2,64,952,5
20,1,10,2,55,976,5
9,1,18,5,91,2774,5
4,3,18,5,86,2797,5
8,2,18,5,82,2820,5
10,1,18,5,80,2830,5
10,1,18,5,65,2857,5
6,2,18,5,56,2881,5
10,1,18,5,52,2887,5
18,4,5,18,64,3051,2
18,3,5,18,64,3053,5
22,2,5,18,60,3092,8
17,2,5,18,65,3092,4
9,2,5,18,73,3117,8
10,1,5,18,72,3160,8
7,2,5,18,61,3205,8
10,1,5,18,58,3248,8
6,4,18,5,94,3444,2
6,3,18,5,94,3448,5
10,2,18,5,90,3487,5
5,1,18,5,95,3527,8
4,4,18,5,91,3552,5
4,3,18,5,91,3556,5
4,2,18,5,91,3600,8
5,3,5,18,95,2049,5
6,1,5,18,94,2098,8
6,2,5,18,85,2139,5
10,1,5,18,81,2187,5
6,3,5,18,75,2238,5
6,2,5,18,75,2244,5
10,1,5,18,71,2279,5
4,2,5,18,64,2314,8
10,2,5,18,53,915,9
10,1,5,18,53,919,5
6,4,18,5,79,1012,2
6,3,18,5,79,1016,5
6,2,18,5,79,1020,5
10,1,18,5,75,1051,8
25,2,18,5,61,1055,5
25,1,18,5,61,1060,5
15,1,18,5,71,1076,8
10,1,18,21,89,2110,8
8,3,18,21,81,2153,5
8,2,18,21,81,2191,8
10,1,18,21,79,2232,8
2,2,21,18,98,2339,8
2,1,21,18,98,2378,5
10,1,21,18,86,2450,5
5,1,21,18,79,2483,8
10,1,21,18,74,2509,8
4,2,21,18,69,2550,5
10,1,21,18,63,2591,8
10,3,10,29,55,2007,5
10,2,10,29,55,2010,5
1,3,10,29,53,2085,8
11,4,29,10,82,2268,2
11,3,29,10,82,2272,5
6,2,29,10,87,2317,8
10,1,29,10,83,2355,8
10,1,29,10,65,2398,5
13,4,10,29,66,2438,2
13,3,10,29,66,2444,5
10,2,10,29,69,2485,8
13,3,19,4,66,2736,7
11,2,19,4,68,2773,7
10,1,19,4,69,2813,7
9,3,19,4,91,2858,8
8,2,19,4,92,2873,8
9,1,19,4,91,2914,8
10,2,19,4,63,2961,8
10,3,19,4,61,2977,5
6,2,19,4,65,2983,8
1,3,19,4,99,3447,8
1,2,19,4,99,3450,5
1,1,19,4,99,3472,8
2,2,19,4,98,3476,5
10,1,19,4,90,3518,8
11,2,19,4,77,3564,5
10,1,19,4,78,3600,8
8,3,19,4,57,1843,5
8,2,19,4,57,1848,5
10,1,19,4,55,1887,8
2,4,4,19,76,1951,5
2,3,4,19,76,1955,5
6,2,4,19,72,1980,8
10,1,4,19,68,2013,8
1,3,4,19,66,2042,8
6,2,4,19,61,2068,8
4,3,0,16,63,2708,5
4,2,0,16,63,2716,5
6,4,16,0,51,2820,6
6,3,16,0,51,2823,5
10,1,0,16,51,2940,5
2,4,16,0,75,2982,2
5,3,16,0,72,2987,8
8,2,16,0,69,3030,8
10,1,16,0,67,3075,8
5,2,16,0,64,3284,8
10,1,16,0,59,3321,5
6,2,16,0,51,3362,8
10,1,0,16,88,3600,5
10,1,0,16,66,1826,5
10,1,0,16,100,1846,8
4,2,19,4,96,2185,8
8,1,19,4,92,2228,8
1,2,19,4,83,2265,5
10,1,19,4,74,2308,5
6,4,13,14,62,911,2
6,3,13,14,62,915,5
6,2,13,14,62,918,5
10,1,13,14,58,921,5
2,2,14,13,53,1033,8
10,1,27,6,53,2779,5
6,4,27,6,94,2828,9
19,3,27,6,81,2868,5
19,2,27,6,81,2872,5
7,1,27,6,93,2907,9
10,2,27,6,81,2970,8
10,1,27,6,81,2974,5
10,1,27,6,70,3004,10
10,1,14,13,78,1750,11
2,1,14,13,98,1761,8
4,2,14,13,81,1800,5
10,1,14,13,75,25,8
3,2,14,13,70,42,4
10,1,14,13,63,79,8
4,3,14,13,58,98,4
1,2,14,13,61,135,8
10,1,14,13,52,168,5
5,4,13,14,90,392,2
5,3,13,14,90,398,5
10,1,13,14,74,466,5
3,2,13,14,67,508,5
10,1,13,14,60,551,5
1,4,13,14,57,591,5
10,4,22,12,76,2721,5
10,3,22,12,76,2726,5
10,2,22,12,76,2730,5
10,1,22,12,76,2735,5
8,3,22,12,67,2753,5
8,2,22,12,67,2759,5
10,1,22,12,65,2780,5
2,2,22,12,60,2788,5
10,1,22,12,52,2810,5
10,1,12,22,100,2881,8
4,4,22,12,85,2977,5
3,3,22,12,86,3019,8
3,2,22,12,86,3052,8
10,1,22,12,79,3088,8
4,2,22,12,71,3124,8
10,1,22,12,65,3158,8
8,4,22,12,89,3370,2
8,3,22,12,89,3374,5
8,2,22,12,89,3380,5
10,1,22,12,87,3413,8
12,2,22,12,62,3488,5
10,1,22,12,64,3529,8
1,3,22,12,59,3563,8
5,2,22,12,55,3600,5
10,1,22,12,100,1812,8
23,4,22,12,73,1941,2
23,3,22,12,73,1945,5
12,2,22,12,84,1971,9
20,1,22,12,76,2010,5
10,1,22,12,86,2017,5
4,2,22,12,62,2056,5
10,1,22,12,56,2088,8
1,2,22,12,54,2120,8
4,4,12,22,96,2223,2
1,2,12,22,99,2273,8
1,1,12,22,99,2276,5
6,2,12,22,85,2280,5
10,1,12,22,81,2306,8
4,4,18,21,81,914,2
20,3,18,21,65,920,5
20,2,18,21,65,927,5
20,1,18,21,65,930,5
10,1,18,21,75,935,5
8,2,18,21,61,941,5
10,1,18,21,59,978,10
2,2,18,21,55,1020,8
5,2,21,18,70,1128,5
10,1,21,18,65,1169,8
5,4,21,18,76,1422,2
5,3,21,18,76,1425,5
6,2,21,18,75,1460,8
10,2,18,21,88,1647,5
10,1,18,21,88,1687,8
5,3,18,21,82,1727,5
12,2,18,21,75,1764,5
10,1,18,21,77,1800,8
8,4,10,29,82,3424,2
8,3,10,29,82,3428,5
1,3,23,3,89,3343,5
3,2,23,3,87,3384,8
4,3,23,3,69,3444,10
9,2,23,3,64,3484,8
10,1,23,3,63,3520,8
3,3,3,23,97,3600,5
1,2,3,23,99,1834,8
2,1,3,23,98,1870,8
2,3,3,23,95,1901,8
5,2,3,23,92,1941,5
10,1,3,23,87,1982,8
10,1,3,23,75,2023,8
6,3,3,23,68,2059,5
5,2,3,23,69,2101,8
10,1,3,23,64,2142,10
2,3,3,23,51,2181,5
3,2,3,23,100,2221,8
10,1,2,10,89,1680,5
1,2,2,10,86,1714,5
10,1,2,10,77,1755,5
3,3,2,10,88,202,5
7,2,2,10,84,242,5
10,1,2,10,81,284,10
2,3,2,10,78,329,10
2,2,2,10,78,333,5
10,1,2,10,70,371,8
11,2,2,10,100,415,5
10,1,2,10,51,450,8
1,4,2,10,93,642,8
2,3,2,10,92,684,10
6,2,2,10,88,727,8
10,1,2,10,84,776,10
6,1,22,14,94,2740,5
2,3,22,14,90,2766,8
10,2,22,14,82,2788,5
10,1,22,14,82,2794,5
2,2,22,14,67,2815,8
10,1,22,14,59,2820,5
4,4,7,13,64,2368,2
10,3,7,13,58,2405,5
10,2,7,13,58,2410,5
10,1,7,13,58,2416,5
10,3,7,13,64,902,2
10,1,7,13,64,910,0
4,4,7,13,57,1020,6
9,3,7,13,52,1046,4
10,2,7,13,51,1080,8
10,1,7,13,51,1085,5
4,1,13,7,96,1137,10
7,3,13,7,88,1167,5
7,2,13,7,88,1212,8
10,1,13,7,85,1248,8
10,1,13,7,61,1279,8
10,4,7,13,74,1423,2
10,3,7,13,74,1427,5
7,2,7,13,77,1472,8
10,1,7,13,74,1509,8
19,4,13,7,58,1516,2
13,3,13,7,64,1557,5
3,3,13,7,74,1588,10
10,2,13,7,67,1631,8
10,1,13,7,67,1637,5
10,1,13,7,57,1676,5
10,1,13,7,57,1693,10
1,2,22,14,52,2842,5
8,2,14,22,56,2899,5
10,1,14,22,54,2925,5
10,4,14,22,51,2976,6
10,3,14,22,51,2983,5
10,1,14,22,51,3022,8
10,1,22,14,83,3102,5
10,1,22,14,64,3126,5
1,4,14,22,53,3155,8
2,4,14,22,75,936,2
2,3,14,22,75,941,5
3,2,14,22,74,946,5
10,1,14,22,67,950,5
10,2,10,29,80,3470,8
10,1,10,29,80,3474,5
1,2,10,29,75,3513,5
10,1,10,29,66,3558,5
5,4,27,6,95,1947,2
5,3,27,6,95,1951,5
4,2,27,6,96,1992,8
5,1,27,6,95,2028,8
10,2,27,6,69,2056,5
3,2,20,5,67,1931,8
10,1,20,5,60,1977,5
3,2,20,5,52,2017,8
3,4,5,20,55,2066,5
3,3,5,20,55,2070,5
1,2,5,20,57,2107,5
10,1,5,20,52,2218,9
7,3,5,20,52,2443,9
5,2,7,28,71,2023,8
2,2,7,28,63,2104,8
10,1,7,28,55,2147,5
22,3,7,28,100,2341,9
22,2,7,28,100,2345,5
10,1,7,28,62,2408,8
6,4,7,28,76,2473,2
7,3,7,28,75,2518,10
10,2,7,28,72,2560,8
10,1,7,28,72,2564,5
6,2,7,28,62,2583,5
10,1,7,28,58,2606,8
23,4,28,7,55,1004,6
15,3,28,7,63,1009,9
15,2,28,7,63,1014,5
10,2,28,7,68,1014,4
10,1,28,7,68,1020,5
8,2,28,7,51,1063,5
1,3,7,28,84,1243,11
3,2,7,28,82,1274,5
10,1,7,28,75,1313,8
3,4,28,7,93,1377,2
7,3,28,7,89,1421,5
5,2,28,7,91,1458,8
10,1,28,7,86,1498,8
6,2,28,7,80,1541,8
10,1,28,7,76,1580,5
2,3,28,7,73,1616,8
4,2,28,7,71,1658,8
9,2,28,7,66,1662,5
10,1,28,7,65,1697,8
7,4,7,28,71,235,2
18,3,7,28,60,272,5
18,2,7,28,60,277,5
20,1,7,28,58,314,8
20,4,28,7,64,415,2
23,3,28,7,61,452,8
23,2,28,7,61,456,5
10,1,28,7,74,526,5
4,2,7,28,57,535,5
10,1,7,28,51,577,8
9,2,28,7,87,743,5
10,1,28,7,86,780,8
5,2,28,7,71,788,8
10,1,28,7,66,825,8
8,4,27,6,91,2741,5
8,3,27,6,91,2744,5
3,3,4,19,74,929,5
3,2,4,19,74,936,5
10,1,4,19,67,953,5
10,1,4,19,51,976,5
6,3,19,4,59,1020,5
8,2,19,4,57,1030,5
10,1,19,4,55,1069,8
4,2,19,4,96,1327,5
3,2,19,4,97,1579,5
3,1,19,4,97,1619,8
7,2,19,4,83,1657,5
10,1,19,4,80,1694,8
10,1,19,4,69,1727,5
3,3,19,4,59,1765,5
10,2,19,4,52,1794,8
10,1,19,4,52,1800,5
8,2,4,19,92,9,5
8,1,4,19,92,13,5
3,3,4,19,87,38,4
6,2,4,19,84,69,8
6,2,4,19,73,136,8
10,1,4,19,58,254,8
6,1,4,19,94,438,8
9,2,4,19,75,480,8
6,3,4,19,67,543,5
6,2,4,19,67,589,8
10,1,4,19,63,626,8
11,3,14,13,52,2734,7
11,2,14,13,52,2764,7
10,1,14,13,53,2805,7
24,4,14,13,67,2884,2
7,3,14,13,84,2890,9
8,2,14,13,83,2894,8
3,2,14,13,88,2894,4
10,1,14,13,81,2899,8
4,4,14,13,69,2995,2
1,3,14,13,72,3033,8
10,2,14,13,63,3081,5
10,1,14,13,63,3126,8
3,2,13,14,97,3140,8
6,1,13,14,94,3168,5
10,1,13,14,73,3190,5
5,4,13,14,85,3373,5
7,3,13,14,83,3414,10
10,2,13,14,80,3451,5
10,1,13,14,80,3455,5
5,2,13,14,65,3479,5
5,1,13,14,65,3486,5
10,1,13,14,60,3504,5
2,4,13,14,98,3559,5
5,2,13,14,95,1802,8
7,1,13,14,93,1823,5
2,3,13,14,90,1860,8
9,2,14,13,91,2079,8
9,1,14,13,91,2086,5
9,2,14,13,77,2127,5
10,1,14,13,76,2168,5
11,2,14,13,62,2174,5
10,1,14,13,63,2212,5
1,4,14,13,70,2449,2
11,3,14,13,60,2489,5
11,2,14,13,60,2495,5
6,2,14,13,65,2515,4
10,1,14,13,61,2551,8
10,4,6,27,66,3412,2
10,3,6,27,66,3416,5
10,2,6,27,66,3419,5
7,2,5,20,52,2487,8
3,2,20,5,90,917,5
10,1,20,5,83,922,5
10,1,20,5,78,928,5
8,2,20,5,61,957,5
10,1,20,5,59,961,5
9,2,5,20,66,1028,5
10,1,5,20,65,1068,8
2,4,2,30,98,3472,2
10,1,10,29,69,2489,5
3,2,10,29,65,2531,8
13,3,10,29,73,1069,5
15,2,10,29,71,1111,8
15,1,10,29,71,1148,9
10,1,10,29,76,1164,4
2,2,10,29,74,1207,8
3,3,29,10,85,1362,5
3,2,29,10,85,1366,5
10,1,29,10,78,1406,8
10,2,29,10,66,1454,5
2,2,29,10,100,1592,4
15,4,23,3,76,1212,2
1,3,14,22,53,3205,8
1,4,22,14,99,3564,8
1,3,22,14,99,3600,8
2,2,22,14,98,1805,8
2,1,22,14,98,1843,8
4,1,22,14,96,1849,5
3,3,22,14,92,1873,8
4,2,22,14,91,1914,8
10,1,22,14,85,1946,8
2,4,22,14,75,1983,8
6,3,22,14,71,2021,5
7,2,22,14,70,2048,10
10,1,22,14,67,2080,5
3,2,22,14,60,2099,5
10,1,22,14,53,2120,5
17,2,23,3,74,1253,5
12,2,23,3,79,1279,10
10,1,23,3,81,1325,8
9,3,23,3,71,1363,5
10,2,23,3,70,1394,8
10,1,23,3,70,1399,5
7,4,3,23,66,1479,2
7,3,3,23,66,1484,5
7,2,3,23,66,1488,5
11,2,24,25,72,2737,7
10,1,24,25,73,2776,7
8,1,24,25,92,2810,8
10,4,25,24,81,3197,2
10,1,25,24,81,3278,5
10,1,25,24,69,3322,8
10,1,25,24,58,3533,5
5,3,25,24,52,3570,8
5,2,25,24,52,3576,5
17,4,24,25,80,1848,2
17,3,24,25,80,1854,5
5,2,24,25,92,1897,9
10,1,24,25,87,1934,5
1,3,24,25,84,1973,8
2,2,24,25,83,2013,8
7,3,24,25,67,2091,5
7,2,24,25,67,2096,5
10,1,24,25,64,2130,8
18,4,24,25,56,2235,6
23,3,24,25,51,2300,5
23,2,24,25,51,2304,5
8,2,24,25,66,2331,5
10,2,17,8,100,985,5
10,1,17,8,100,990,5
1,4,8,17,87,1049,8
3,3,8,17,85,1080,5
12,2,8,17,76,1117,5
10,1,8,17,78,1151,8
8,3,8,17,67,1183,5
3,4,25,24,97,188,8
10,3,25,24,90,235,8
10,2,25,24,90,242,5
3,1,25,24,97,282,8
10,1,25,24,87,310,10
10,1,14,13,71,1005,5
6,3,14,13,64,1009,5
11,2,14,13,59,1015,5
10,1,14,13,60,1020,8
4,2,25,24,82,348,5
10,1,25,24,76,382,5
9,2,25,24,55,452,5
10,1,25,24,54,491,8
1,2,25,24,52,521,8
5,4,16,0,94,1967,2
5,3,16,0,94,1971,5
1,3,16,0,98,1995,4
2,2,16,0,97,2038,8
10,1,16,0,89,2074,8
9,3,16,0,87,2341,5
11,2,16,0,85,2379,10
10,1,16,0,86,2425,8
2,3,16,0,80,2462,8
4,2,16,0,78,2506,8
10,1,16,0,72,2548,8
10,1,16,0,62,2588,8
1,3,16,0,83,909,0
10,2,16,0,74,924,5
10,1,16,0,74,925,0
4,4,0,16,91,946,2
3,3,0,16,92,991,8
10,1,0,16,85,1003,8
10,1,0,16,74,1011,8
7,2,0,16,59,1020,9
10,1,0,16,56,1030,8
1,4,0,16,64,1351,8
2,2,0,16,63,1410,8
10,1,0,16,55,1452,5
1,2,0,16,100,1487,8
7,4,0,16,86,1658,2
10,3,0,16,83,1700,5
10,2,0,16,83,1703,5
10,4,16,0,89,15,2
10,2,16,0,89,26,5
10,1,16,0,89,30,5
10,1,16,0,84,35,5
2,3,0,16,60,198,9
10,2,0,16,52,240,8
10,1,0,16,52,245,5
5,4,16,0,100,557,6
8,4,0,16,63,690,2
10,2,0,16,61,737,5
10,1,0,16,61,744,5
12,3,18,21,62,2733,7
11,2,18,21,63,2766,7
10,1,18,21,64,2807,7
1,1,21,18,99,2916,8
7,3,21,18,93,2923,5
13,2,21,18,87,2968,5
8,2,21,18,92,2972,5
3,2,21,18,97,2972,4
8,1,21,18,92,3010,8
6,2,21,18,83,3047,5
9,3,21,18,64,3122,5
15,2,21,18,58,3163,5
10,1,21,18,63,3207,9
6,3,21,18,58,3213,5
10,2,21,18,54,3259,5
10,1,21,18,54,3266,5
6,4,18,21,94,3486,2
6,3,18,21,94,3489,5
7,2,18,21,93,3532,8
9,1,18,21,91,3565,8
5,3,18,21,79,3600,5
1,4,10,29,100,103,6
10,4,10,29,88,493,2
8,3,10,29,90,530,8
9,2,18,21,82,223,5
10,1,18,21,81,266,8
10,1,18,21,54,288,5
5,4,18,21,94,417,2
5,3,18,21,94,424,5
7,2,18,21,92,466,8
10,1,18,21,89,509,8
11,3,18,21,77,517,5
1,3,18,21,87,541,8
5,2,18,21,83,573,8
10,2,18,21,78,577,5
10,1,18,21,78,615,8
1,3,18,21,76,652,8
10,2,18,21,67,684,8
10,1,18,21,67,688,5
10,4,29,10,71,2758,5
10,3,29,10,71,2764,5
10,2,29,10,71,2770,5
10,2,29,10,58,2794,5
10,1,29,10,58,2799,5
14,4,10,29,56,2935,6
9,3,10,29,61,2977,9
10,2,10,29,60,2984,8
2,2,10,29,51,3079,8
3,3,2,30,97,3519,10
4,2,2,30,96,3560,8
9,1,2,30,91,3600,8
3,3,2,30,87,1826,10
9,2,2,30,81,1878,10
10,1,2,30,80,1915,8
6,3,2,30,68,1950,5
10,2,2,30,64,1978,5
10,1,2,30,64,1985,5
2,3,2,30,52,2003,8
1,3,30,2,52,2083,5
1,2,30,2,52,2123,8
15,1,30,2,70,2317,5
10,1,30,2,75,2317,4
9,4,30,2,91,2367,2
9,3,30,2,91,2372,5
9,2,30,2,91,2376,5
9,1,30,2,91,2417,8
10,1,1,31,79,1867,8
6,3,1,31,70,1871,5
10,2,1,31,66,1905,8
2,4,4,19,75,902,2
1,3,22,12,55,1007,8
5,2,22,12,51,1012,5
6,3,12,22,94,1079,5
2,1,12,22,98,1168,8
10,1,12,22,86,1252,8
1,3,12,22,83,1291,8
3,2,12,22,81,1330,8
10,1,12,22,74,1368,8
10,1,12,22,63,1408,8
3,4,12,22,95,1530,2
7,2,12,22,91,1577,5
10,1,12,22,88,1616,8
4,3,12,22,64,1657,5
4,2,12,22,64,1662,5
10,1,12,22,58,1698,8
7,3,22,12,66,18,5
10,2,22,12,63,54,8
10,1,22,12,63,58,5
2,2,22,12,59,88,8
10,1,22,12,51,122,5
4,1,12,22,96,234,8
10,2,12,22,62,279,5
10,1,12,22,62,284,5
14,2,22,12,58,457,5
7,3,28,7,77,2709,2
12,4,18,11,53,1800,6
5,3,18,11,60,15,9
5,2,18,11,60,19,5
10,1,18,11,55,58,8
8,4,11,18,82,161,2
8,3,11,18,82,165,5
15,2,11,18,75,206,5
10,1,11,18,80,247,8
10,1,11,18,61,286,5
3,4,11,18,53,628,4
3,3,11,18,53,633,5
4,2,11,18,52,673,8
7,4,28,8,64,2820,8
7,3,28,8,64,2861,8
2,3,28,8,69,2861,4
16,4,28,8,55,3236,6
17,3,28,8,54,3289,5
12,3,28,8,59,3289,4
14,2,28,8,57,3335,8
10,1,28,8,61,3378,8
10,1,8,28,58,3478,5
1,2,28,8,99,3562,5
1,1,28,8,99,3600,8
10,1,28,8,100,2073,5
2,3,28,8,90,2244,5
3,2,28,8,89,2288,8
5,4,8,28,68,2518,2
4,3,8,28,69,2556,8
11,2,8,28,62,2594,5
10,1,8,28,68,1418,5
10,1,28,7,74,2745,8
2,3,28,7,65,2749,5
10,2,28,7,57,2760,5
10,1,28,7,57,2764,5
9,3,7,28,87,2809,8
10,1,7,28,86,2820,8
6,2,7,28,64,2842,8
10,1,7,28,60,2849,8
10,1,7,28,55,2855,5
21,4,7,28,68,2906,2
10,3,7,28,79,2950,9
10,2,7,28,79,2992,5
10,1,7,28,79,2995,5
10,2,7,28,66,3030,5
10,1,7,28,66,3070,8
4,4,7,28,60,3112,5
11,3,7,28,53,3155,5
8,1,28,7,92,3364,8
7,2,31,1,76,2532,5
10,1,31,1,73,2575,8
13,4,1,31,71,996,2
24,3,1,31,60,1011,5
26,2,1,31,58,1015,5
10,1,1,31,74,1020,5
7,3,1,31,52,1056,5
7,1,31,1,93,1224,5
10,1,31,1,75,1268,5
1,2,31,1,70,1274,5
10,1,31,1,61,1316,8
1,4,31,1,57,1353,8
1,3,31,1,57,1357,5
3,4,1,31,52,1403,5
1,1,31,1,99,1611,5
10,1,31,1,89,1697,5
4,2,1,31,91,171,5
10,1,1,31,85,213,8
8,2,1,31,74,284,9
10,1,1,31,72,325,8
10,1,1,31,56,361,5
6,4,31,1,81,528,2
17,2,31,1,70,609,8
10,1,31,1,77,650,9
10,1,2,30,58,2737,7
20,3,30,2,80,2741,2
20,2,30,2,80,2746,5
11,1,30,2,89,2767,9
1,1,30,2,99,2777,8
7,2,30,2,93,2782,5
3,1,30,2,97,2801,9
6,1,30,2,94,2806,9
3,2,2,30,79,2969,8
7,3,2,30,60,3035,10
7,2,2,30,60,3038,5
10,1,2,30,57,3077,8
10,1,2,30,89,901,2
3,4,2,30,54,912,6
10,2,3,23,63,147,5
10,1,3,23,63,152,5
10,1,3,23,53,171,8
11,4,23,3,89,202,2
13,3,23,3,87,221,5
8,3,23,3,92,246,4
12,2,23,3,88,287,8
9,1,23,3,91,330,9
12,2,23,3,84,353,8
10,1,23,3,86,385,8
4,3,23,3,80,410,5
4,2,23,3,80,451,8
14,4,22,12,71,922,2
9,3,22,12,76,926,5
20,2,22,12,65,945,5
10,1,22,12,75,969,5
3,3,22,12,64,975,5
10,2,22,12,57,981,5
10,1,22,12,57,987,5
3,4,7,28,73,1983,2
3,3,7,28,73,1987,5
3,3,2,30,54,917,5
10,1,27,6,69,2062,5
2,2,27,6,65,2107,8
10,1,27,6,57,2142,5
8,2,24,9,92,2206,8
9,1,24,9,91,2241,8
5,3,24,9,81,2285,5
8,2,24,9,78,2328,8
10,1,24,9,76,2367,8
10,1,24,9,51,2479,8
5,4,2,30,95,1516,2
1,3,2,30,99,1559,8
3,2,2,30,97,1600,8
6,1,2,30,94,1638,8
6,2,2,30,87,1675,8
10,1,2,30,83,1720,10
4,4,2,30,90,7,2
4,3,2,30,90,12,5
2,4,30,2,92,338,2
8,3,30,2,86,379,5
8,2,30,2,86,385,5
10,1,30,2,84,430,8
10,1,2,30,58,1300,8
5,1,18,11,80,1346,8
10,1,18,11,75,1364,4
5,3,18,11,65,1408,5
5,2,18,11,65,1447,5
11,4,1,31,51,935,6
11,3,1,31,51,939,5
11,2,1,31,51,944,5
20,4,28,8,59,53,6
15,3,28,8,64,94,8
15,1,28,8,64,101,5
10,1,28,8,69,120,4
1,3,28,8,60,165,5
2,3,25,16,85,1081,5
7,2,25,16,80,1117,5
10,1,25,16,77,1157,8
1,3,25,16,75,1195,8
10,1,25,16,53,1389,9
10,4,25,16,100,1728,6
10,3,25,16,100,1733,5
10,1,25,16,100,1747,5
3,3,16,25,97,124,5
11,2,16,25,89,165,5
3,2,16,25,76,294,8
10,1,16,25,69,331,8
8,3,16,25,61,370,5
10,2,16,25,59,411,8
6,3,25,16,94,521,5
10,1,25,16,83,630,10
2,2,25,16,79,675,8
10,1,25,16,71,712,5
7,2,25,16,64,740,5
5,4,6,0,68,2723,5
7,3,6,0,66,2771,5
8,2,6,0,65,2820,8
7,4,6,0,55,2903,6
15,4,6,0,78,3096,2
13,3,6,0,80,3101,5
13,2,6,0,80,3105,5
10,1,6,0,83,3118,5
10,1,6,0,72,3161,5
3,2,6,0,97,3174,5
10,1,6,0,88,3218,5
13,2,6,0,74,3262,5
20,1,6,0,67,3305,5
10,1,6,0,77,3326,8
5,2,6,0,69,3359,5
10,1,6,0,64,3400,5
1,3,6,0,59,3442,8
10,2,6,0,100,3477,5
10,1,6,0,100,3484,5
7,3,0,6,78,1948,5
7,2,0,6,78,1955,5
10,1,0,6,75,1991,8
7,3,6,0,55,2031,5
7,2,6,0,55,2034,5
2,2,0,6,80,2295,8
7,4,15,9,93,2359,2
7,3,15,9,93,2367,5
10,2,15,9,69,2483,5
10,1,15,9,69,2491,5
10,1,15,9,59,2525,5
10,1,15,9,58,904,2
8,4,25,16,92,2949,2
8,3,25,16,92,2990,8
10,2,25,16,90,3028,8
9,1,25,16,91,3070,8
8,4,15,20,78,904,2
9,3,20,15,79,1020,5
1,3,20,15,76,1145,8
10,2,20,15,67,1161,8
4,4,20,15,89,1385,2
4,3,20,15,89,1389,5
20,2,20,15,73,1438,5
20,1,20,15,73,1444,5
10,1,20,15,83,1480,5
8,2,20,15,64,1550,5
10,1,20,15,62,1584,8
5,4,15,20,80,1669,2
5,3,15,20,60,1800,5
9,2,15,20,56,31,5
10,1,15,20,55,70,8
7,4,20,15,78,246,2
7,3,20,15,78,250,5
18,2,20,15,67,291,5
10,1,20,15,75,332,9
10,1,20,15,68,350,8
5,4,20,15,57,389,5
5,3,20,15,57,393,5
10,1,15,20,79,705,5
7,2,15,20,71,743,5
10,1,15,20,68,777,5
2,3,15,20,63,815,8
6,2,15,20,59,857,5
5,3,24,9,73,2841,5
8,2,24,9,70,2883,8
10,1,24,9,68,2913,8
3,2,9,24,97,2988,5
6,1,9,24,94,3020,8
7,2,9,24,65,3058,5
10,1,9,24,62,3095,8
1,4,24,9,69,3151,2
10,3,24,9,60,3202,10
7,3,24,9,92,3486,5
20,2,24,9,79,3528,5
10,1,24,9,73,1843,8
